CRASH DATE,LATITUDE,LONGITUDE,new-string
06/03/2021,40.851654,-73.91566,06.8516.9156
06/02/2021,40.518517,-74.199684,06.5185.1996
06/03/2021,40.62156,-74.16849,06.6215.1684
06/04/2021,40.723602,-73.731766,06.7236.7317
06/02/2021,40.670277,-73.92542,06.6702.9254
06/04/2021,40.758327,-73.96894,06.7583.9689
06/03/2021,40.61617,-73.9546,06.6161.9546
06/04/2021,40.83761,-73.88106,06.8376.8810
06/04/2021,40.779495,-73.95559,06.7794.9555
05/31/2021,40.59011,-73.97422,05.5901.9742
06/02/2021,40.69385,-73.76643,06.6938.7664
06/04/2021,40.66895,-73.9339,06.6689.9339
06/03/2021,40.71572,-73.825745,06.7157.8257
06/02/2021,40.76411,-73.9885,06.7641.9885
06/03/2021,40.74977,-73.987785,06.7497.9877
06/02/2021,40.68864,-73.983665,06.6886.9836
06/02/2021,40.700245,-73.92089,06.7002.9208
09/24/2022,40.666737,-73.78628,09.6667.7862
06/03/2021,40.736294,-73.867096,06.7362.8670
06/04/2021,40.747543,-73.97079,06.7475.9707
06/03/2021,40.709698,-73.92161,06.7096.9216
05/20/2021,40.899815,-73.85781,05.8998.8578
06/04/2021,40.72676,-73.90582,06.7267.9058
05/30/2021,40.69912,-73.90789,05.6991.9078
06/04/2021,40.756096,-73.74655,06.7560.7465
06/04/2021,40.68668,-73.97937,06.6866.9793
05/31/2021,40.841347,-73.9169,05.8413.9169
06/03/2021,40.859974,-73.900795,06.8599.9007
06/03/2021,40.75411,-73.898705,06.7541.8987
06/03/2021,40.768448,-73.77077,06.7684.7707
06/03/2021,40.89466,-73.86137,06.8946.8613
06/04/2021,40.66485,-73.94098,06.6648.9409
06/03/2021,40.616047,-74.025734,06.6160.0257
06/03/2021,40.831566,-73.942986,06.8315.9429
06/02/2021,40.69614,-73.9734,06.6961.9734
06/01/2021,40.755844,-73.964714,06.7558.9647
06/02/2021,40.74675,-73.99799,06.7467.9979
06/02/2021,40.67428,-73.916695,06.6742.9166
06/04/2021,40.70735,-73.959404,06.7073.9594
06/04/2021,40.7666,-73.89117,06.7666.8911
06/04/2021,40.731586,-73.99158,06.7315.9915
03/14/2021,40.689213,-73.97701,03.6892.9770
06/04/2021,40.589844,-73.99111,06.5898.9911
06/04/2021,40.692856,-73.74703,06.6928.7470
05/27/2021,40.705246,-73.95908,05.7052.9590
06/04/2021,40.76031,-73.774315,06.7603.7743
06/04/2021,40.71256,-73.732994,06.7125.7329
06/04/2021,40.737194,-73.97447,06.7371.9744
06/03/2021,40.76242,-73.82752,06.7624.8275
06/02/2021,40.845642,-73.90211,06.8456.9021
03/27/2021,40.68507,-73.92649,03.6850.9264
06/02/2021,40.75786,-73.830246,06.7578.8302
06/04/2021,40.63939,-73.96852,06.6393.9685
06/04/2021,40.764706,-73.811005,06.7647.8110
06/03/2021,40.829597,-73.94814,06.8295.9481
06/03/2021,40.760353,-73.99124,06.7603.9912
05/17/2021,40.690765,-73.92429,05.6907.9242
06/01/2021,40.620686,-74.11002,06.6206.1100
05/29/2021,40.76496,-73.90532,05.7649.9053
05/30/2021,40.826775,-73.89496,05.8267.8949
06/04/2021,40.672413,-73.957344,06.6724.9573
06/02/2021,40.70085,-73.95894,06.7008.9589
06/02/2021,40.715473,-73.95185,06.7154.9518
06/04/2021,40.697716,-73.96488,06.6977.9648
06/02/2021,40.644264,-73.97402,06.6442.9740
06/04/2021,40.72691,-73.90033,06.7269.9003
06/03/2021,40.826042,-73.85933,06.8260.8593
06/03/2021,40.584534,-73.82233,06.5845.8223
06/04/2021,40.663517,-73.90238,06.6635.9023
06/02/2021,40.804905,-73.91883,06.8049.9188
06/02/2021,40.566494,-74.11377,06.5664.1137
06/03/2021,40.62055,-74.16919,06.6205.1691
06/03/2021,40.8651,-73.92189,06.8651.9218
06/03/2021,40.742508,-73.91788,06.7425.9178
06/02/2021,40.751522,-73.99396,06.7515.9939
04/08/2021,40.673683,-73.92214,04.6736.9221
06/03/2021,40.74455,-73.703094,06.7445.7030
06/03/2021,40.83044,-73.89654,06.8304.8965
06/03/2021,40.681946,-73.904884,06.6819.9048
05/31/2021,40.69296,-73.93106,05.6929.9310
06/03/2021,40.73351,-73.87491,06.7335.8749
06/04/2021,40.75064,-73.73935,06.7506.7393
06/03/2021,40.701424,-73.94307,06.7014.9430
05/31/2021,40.75205,-73.92792,05.7520.9279
06/01/2021,40.74782,-73.99665,06.7478.9966
06/01/2021,40.61384,-73.981445,06.6138.9814
06/04/2021,40.774223,-73.893715,06.7742.8937
06/04/2021,40.842594,-73.866394,06.8425.8663
05/31/2021,40.737953,-73.85109,05.7379.8510
06/04/2021,40.7422,-73.840965,06.7422.8409
06/04/2021,40.674137,-73.83903,06.6741.8390
06/03/2021,40.67625,-73.95308,06.6762.9530
05/12/2021,40.69245,-73.811005,05.6924.8110
06/03/2021,40.8541,-73.919106,06.8541.9191
06/03/2021,40.58531,-73.95353,06.5853.9535
05/21/2021,40.7602,-73.996864,05.7602.9968
06/03/2021,40.623,-73.95905,06.9590
06/04/2021,40.80988,-73.90308,06.8098.9030
06/04/2021,40.78417,-73.84675,06.7841.8467
06/02/2021,40.840977,-73.916016,06.8409.9160
06/02/2021,40.677174,-73.924774,06.6771.9247
06/02/2021,40.84491,-73.93324,06.8449.9332
06/02/2021,40.71308,-73.72979,06.7130.7297
06/02/2021,40.660328,-73.73935,06.6603.7393
06/02/2021,40.778805,-73.947975,06.7788.9479
06/02/2021,40.6688,-73.742805,06.6688.7428
06/02/2021,40.67989,-73.94034,06.6798.9403
05/28/2021,40.84479,-73.91587,05.8447.9158
06/02/2021,40.621986,-73.95465,06.6219.9546
06/04/2021,40.850693,-73.92748,06.8506.9274
06/02/2021,40.7155,-73.75532,06.7155.7553
06/02/2021,40.658134,-73.9896,06.6581.9896
06/02/2021,40.78426,-73.974945,06.7842.9749
06/02/2021,40.695847,-73.81996,06.6958.8199
06/03/2021,40.885303,-73.82954,06.8853.8295
06/03/2021,40.830437,-73.83748,06.8304.8374
06/02/2021,40.61815,-74.03165,06.6181.0316
06/04/2021,40.7177,-74.00406,06.7177.0040
06/02/2021,40.718555,-73.988205,06.7185.9882
06/03/2021,40.76737,-73.98445,06.7673.9844
05/31/2021,40.618282,-74.105194,05.6182.1051
06/03/2021,40.683933,-73.91228,06.6839.9122
06/04/2021,40.668266,-73.84214,06.6682.8421
05/24/2021,40.67958,-73.919334,05.6795.9193
06/04/2021,40.707153,-73.8189,06.7071.8189
06/02/2021,40.67641,-74.00104,06.6764.0010
04/10/2021,40.8047,-73.91243,04.8047.9124
05/31/2021,40.89482,-73.85899,05.8948.8589
06/02/2021,40.83349,-73.94158,06.8334.9415
06/01/2021,40.61238,-74.07117,06.6123.0711
08/26/2021,40.598553,-73.997345,08.5985.9973
06/02/2021,40.67994,-73.941216,06.6799.9412
06/04/2021,40.743324,-73.83379,06.7433.8337
06/01/2021,40.745014,-73.86394,06.7450.8639
06/03/2021,40.5171,-74.233894,06.5171.2338
05/22/2021,40.677513,-73.95913,05.6775.9591
06/03/2021,40.854355,-73.88515,06.8543.8851
06/04/2021,40.842438,-73.93926,06.8424.9392
06/03/2021,40.774853,-73.98067,06.7748.9806
05/30/2021,40.72032,-73.99404,05.7203.9940
06/03/2021,40.752693,-73.97305,06.7526.9730
12/11/2021,40.644157,-73.976234,12.6441.9762
06/02/2021,40.55959,-74.16958,06.5595.1695
06/02/2021,40.872585,-73.88128,06.8725.8812
06/03/2021,40.694027,-73.801315,06.6940.8013
06/04/2021,40.878826,-73.8829,06.8788.8829
06/02/2021,40.73504,-73.982994,06.7350.9829
06/02/2021,40.60153,-74.06939,06.6015.0693
04/07/2021,40.74564,-73.97527,04.7456.9752
06/03/2021,40.582977,-73.98042,06.5829.9804
06/02/2021,40.79672,-73.97618,06.7967.9761
06/04/2021,40.81172,-73.853745,06.8117.8537
06/02/2021,40.829155,-73.93728,06.8291.9372
06/02/2021,40.859463,-73.88759,06.8594.8875
06/02/2021,40.660988,-73.77241,06.6609.7724
10/04/2021,40.699684,-73.97944,10.6996.9794
06/02/2021,40.706013,-74.00882,06.7060.0088
06/02/2021,40.779922,-73.98068,06.7799.9806
06/02/2021,40.690468,-73.9879,06.6904.9879
06/02/2021,40.70519,-73.91478,06.7051.9147
06/02/2021,40.835552,-73.88566,06.8355.8856
06/04/2021,40.671364,-73.9845,06.6713.9845
06/02/2021,40.79084,-73.97457,06.7908.9745
06/04/2021,40.82098,-73.89536,06.8209.8953
05/30/2021,40.86879,-73.83168,05.8687.8316
06/03/2021,40.81369,-73.95654,06.8136.9565
06/01/2021,40.68274,-73.92222,06.6827.9222
06/02/2021,40.695858,-73.82773,06.6958.8277
05/07/2021,40.67934,-73.9305,05.6793.9305
06/02/2021,40.83057,-73.93072,06.8305.9307
06/03/2021,40.71403,-73.9443,06.7140.9443
06/02/2021,40.7606,-73.96434,06.7606.9643
06/02/2021,40.685802,-73.754326,06.6858.7543
06/03/2021,40.644547,-74.01091,06.6445.0109
05/29/2021,40.757145,-73.99357,05.7571.9935
06/04/2021,40.670166,-73.914795,06.6701.9147
06/03/2021,40.8523,-73.8951,06.8523.8951
06/04/2021,40.629066,-74.16622,06.6290.1662
06/03/2021,40.724182,-73.911354,06.7241.9113
05/15/2021,40.72773,-73.90674,05.7277.9067
06/04/2021,40.83472,-73.93517,06.8347.9351
06/02/2021,40.59732,-73.928795,06.5973.9287
06/01/2021,40.88689,-73.8576,06.8868.8576
06/03/2021,40.750317,-73.99112,06.7503.9911
06/03/2021,40.62707,-74.01865,06.6270.0186
05/28/2021,40.73881,-73.85071,05.7388.8507
10/04/2021,40.7684,-73.73755,10.7684.7375
06/02/2021,40.760452,-73.75383,06.7604.7538
06/02/2021,40.760063,-73.976974,06.7600.9769
06/03/2021,40.631935,-73.91321,06.6319.9132
05/27/2021,40.703114,-73.921585,05.7031.9215
06/03/2021,40.686527,-73.83005,06.6865.8300
06/03/2021,40.596222,-73.98897,06.5962.9889
06/01/2021,40.625225,-74.074844,06.6252.0748
06/03/2021,40.724968,-74.00158,06.7249.0015
06/03/2021,40.60729,-74.14086,06.6072.1408
05/29/2021,40.585346,-73.98754,05.5853.9875
09/21/2022,40.875927,-73.86703,09.8759.8670
06/04/2021,40.703163,-73.81662,06.7031.8166
06/02/2021,40.703403,-73.917786,06.7034.9177
06/03/2021,40.622894,-73.96002,06.6228.9600
06/03/2021,40.67815,-73.83109,06.6781.8310
06/02/2021,40.591312,-73.99388,06.5913.9938
06/03/2021,40.853462,-73.88939,06.8534.8893
06/03/2021,40.671364,-73.91975,06.6713.9197
06/04/2021,40.84152,-73.8746,06.8415.8746
06/04/2021,40.734848,-73.90002,06.7348.9000
06/02/2021,40.677975,-73.91913,06.6779.9191
06/04/2021,40.77227,-73.90812,06.7722.9081
06/04/2021,40.640583,-73.91894,06.6405.9189
06/02/2021,40.879204,-73.82601,06.8792.8260
05/23/2021,40.674576,-73.92206,05.6745.9220
05/31/2021,40.64581,-74.00242,05.6458.0024
06/04/2021,40.822456,-73.92692,06.8224.9269
06/03/2021,40.832863,-73.84494,06.8328.8449
06/04/2021,40.817738,-73.924164,06.8177.9241
06/04/2021,40.713047,-73.95326,06.7130.9532
06/04/2021,40.717472,-73.95862,06.7174.9586
06/02/2021,40.745617,-73.75496,06.7456.7549
06/04/2021,40.663906,-73.95098,06.6639.9509
05/21/2021,40.83228,-73.90963,05.8322.9096
06/02/2021,40.697956,-73.985466,06.6979.9854
06/01/2021,40.643986,-73.937004,06.6439.9370
06/02/2021,40.832764,-73.94583,06.8327.9458
05/04/2021,40.67795,-73.93936,05.6779.9393
06/04/2021,40.634506,-73.949455,06.6345.9494
06/02/2021,40.727997,-73.73543,06.7279.7354
06/04/2021,40.62636,-73.91901,06.6263.9190
06/02/2021,40.690937,-73.924576,06.6909.9245
05/27/2021,40.68026,-73.91669,05.6802.9166
06/04/2021,40.669052,-73.993034,06.6690.9930
06/02/2021,40.65999,-73.7475,06.6599.7475
06/02/2021,40.887882,-73.81244,06.8878.8124
06/03/2021,40.670116,-73.92248,06.6701.9224
06/04/2021,40.856358,-73.826515,06.8563.8265
06/03/2021,40.72861,-73.88721,06.7286.8872
06/03/2021,40.77548,-73.914444,06.7754.9144
06/02/2021,40.719025,-73.98978,06.7190.9897
06/02/2021,40.79166,-73.96469,06.7916.9646
06/02/2021,40.611053,-73.936554,06.6110.9365
06/02/2021,40.73031,-73.865616,06.7303.8656
06/04/2021,40.728474,-73.882614,06.7284.8826
10/04/2021,40.827957,-73.872246,10.8279.8722
06/02/2021,40.81552,-73.918625,06.8155.9186
06/03/2021,40.630127,-73.94482,06.6301.9448
05/30/2021,40.69334,-73.96689,05.6933.9668
09/24/2021,40.660954,-73.960686,09.6609.9606
06/04/2021,40.832836,-73.88521,06.8328.8852
06/03/2021,40.890648,-73.84875,06.8906.8487
06/02/2021,40.71014,-73.76111,06.7101.7611
06/01/2021,40.836384,-73.824524,06.8363.8245
06/04/2021,40.712757,-73.90225,06.7127.9022
06/01/2021,40.81707,-73.88525,06.8170.8852
06/02/2021,40.84771,-73.895195,06.8477.8951
06/02/2021,40.85664,-73.9247,06.8566.9247
06/04/2021,40.66772,-73.92951,06.6677.9295
10/04/2021,40.71702,-73.830505,10.7170.8305
06/01/2021,40.728382,-73.80523,06.7283.8052
06/03/2021,40.8514,-73.90606,06.8514.9060
06/02/2021,40.815384,-73.90934,06.8153.9093
06/03/2021,40.753056,-73.865265,06.7530.8652
06/03/2021,40.695137,-73.74014,06.6951.7401
06/03/2021,40.683094,-73.80576,06.6830.8057
06/02/2021,40.80801,-73.91895,06.8080.9189
06/03/2021,40.702522,-73.98963,06.7025.9896
05/25/2021,40.776104,-73.97975,05.7761.9797
06/04/2021,40.58729,-73.81317,06.5872.8131
06/03/2021,40.56895,-74.12491,06.5689.1249
05/27/2021,40.83142,-73.92644,05.8314.9264
06/03/2021,40.89466,-73.86137,06.8946.8613
06/02/2021,40.610588,-74.01397,06.6105.0139
06/02/2021,40.76479,-73.98429,06.7647.9842
06/01/2021,40.76164,-73.9102,06.7616.9102
06/03/2021,40.7859,-73.848656,06.7859.8486
06/04/2021,40.71302,-73.99447,06.7130.9944
06/04/2021,40.74976,-73.75628,06.7497.7562
06/03/2021,40.812397,-73.90937,06.8123.9093
05/27/2021,40.663517,-73.957214,05.6635.9572
06/02/2021,40.639065,-73.95598,06.6390.9559
06/04/2021,40.85604,-73.85975,06.8560.8597
06/04/2021,40.731716,-73.878716,06.7317.8787
05/29/2021,40.87831,-73.870155,05.8783.8701
06/02/2021,40.75115,-73.93452,06.7511.9345
06/04/2021,40.69212,-73.98435,06.6921.9843
06/04/2021,40.60009,-73.96591,06.6000.9659
06/02/2021,40.676243,-73.95269,06.6762.9526
06/02/2021,40.637966,-73.981895,06.6379.9818
06/01/2021,40.747574,-73.76147,06.7475.7614
06/03/2021,40.741623,-73.87918,06.7416.8791
06/04/2021,40.696278,-73.75698,06.6962.7569
06/03/2021,40.65217,-73.96141,06.6521.9614
06/04/2021,40.66447,-73.97829,06.6644.9782
06/03/2021,40.62175,-74.138405,06.6217.1384
06/02/2021,40.674896,-73.80745,06.6748.8074
06/04/2021,40.859085,-73.90948,06.8590.9094
06/01/2021,40.813175,-73.89845,06.8131.8984
06/02/2021,40.677296,-73.92674,06.6772.9267
05/28/2021,40.61762,-74.1441,05.6176.1441
06/02/2021,40.667706,-73.90636,06.6677.9063
06/02/2021,40.828815,-73.90828,06.8288.9082
06/01/2021,40.598515,-73.97986,06.5985.9798
06/02/2021,40.609264,-73.93209,06.6092.9320
06/04/2021,40.67948,-73.75741,06.6794.7574
05/28/2021,40.71364,-73.99514,05.7136.9951
06/04/2021,40.605137,-74.01729,06.6051.0172
05/30/2021,40.753624,-73.96944,05.7536.9694
05/16/2021,40.84366,-73.920044,05.8436.9200
06/03/2021,40.89903,-73.86666,06.8990.8666
06/02/2021,40.638523,-74.01,06.6385
05/29/2021,40.58576,-73.97442,05.5857.9744
06/02/2021,40.853485,-73.82643,06.8534.8264
06/02/2021,40.823647,-73.943855,06.8236.9438
06/03/2021,40.750927,-73.88926,06.7509.8892
10/04/2021,40.65965,-73.773834,10.6596.7738
06/02/2021,40.71702,-73.830505,06.7170.8305
06/02/2021,40.768543,-73.9657,06.7685.9657
05/30/2021,40.676838,-73.91831,05.6768.9183
06/02/2021,40.727833,-73.998505,06.7278.9985
06/03/2021,40.866444,-73.86117,06.8664.8611
06/04/2021,40.856503,-73.93277,06.8565.9327
06/03/2021,40.666405,-73.74661,06.6664.7466
06/03/2021,40.59338,-73.778946,06.5933.7789
06/02/2021,40.692844,-73.99311,06.6928.9931
06/02/2021,40.667137,-73.752754,06.6671.7527
06/03/2021,40.831524,-73.86343,06.8315.8634
06/04/2021,40.655273,-74.0105,06.6552.0105
06/02/2021,40.68969,-73.99237,06.6896.9923
05/23/2021,40.672062,-73.925255,05.6720.9252
06/02/2021,40.70313,-73.816795,06.7031.8167
06/02/2021,40.65965,-73.773834,06.6596.7738
06/04/2021,40.595913,-74.06231,06.5959.0623
06/02/2021,40.631615,-74.016335,06.6316.0163
06/04/2021,40.681263,-73.83954,06.6812.8395
06/04/2021,40.81751,-73.85921,06.8175.8592
06/03/2021,40.665916,-73.92547,06.6659.9254
06/03/2021,40.674274,-73.98204,06.6742.9820
06/04/2021,40.763496,-73.80734,06.7634.8073
06/03/2021,40.82518,-73.88872,06.8251.8887
06/03/2021,40.720314,-73.9443,06.7203.9443
06/02/2021,40.60809,-74.14093,06.6080.1409
06/03/2021,40.599255,-73.9894,06.5992.9894
06/04/2021,40.77929,-73.98114,06.7792.9811
06/04/2021,40.68781,-73.9237,06.6878.9237
06/04/2021,40.6934,-73.75602,06.6934.7560
10/04/2021,40.72611,-73.82106,10.7261.8210
05/26/2021,40.67607,-73.93043,05.6760.9304
06/04/2021,40.677044,-73.771614,06.6770.7716
06/01/2021,40.728535,-73.86076,06.7285.8607
05/29/2021,40.776466,-73.92738,05.7764.9273
06/04/2021,40.629124,-74.02371,06.6291.0237
06/02/2021,40.700424,-73.9444,06.7004.9444
06/03/2021,40.662132,-73.911736,06.6621.9117
06/02/2021,40.70417,-73.81538,06.7041.8153
05/29/2021,40.642643,-74.07669,05.6426.0766
06/02/2021,40.582287,-74.16907,06.5822.1690
06/02/2021,40.5832,-73.97304,06.5832.9730
06/04/2021,40.685333,-73.85875,06.6853.8587
06/03/2021,40.76211,-73.96016,06.7621.9601
06/04/2021,40.724308,-73.72474,06.7243.7247
06/03/2021,40.774853,-73.98067,06.7748.9806
06/02/2021,40.639496,-73.95464,06.6394.9546
06/01/2021,40.607258,-74.00265,06.6072.0026
06/04/2021,40.728645,-73.88074,06.7286.8807
06/02/2021,40.70092,-73.951294,06.7009.9512
06/01/2021,40.66774,-73.988594,06.6677.9885
06/02/2021,40.843143,-73.85575,06.8431.8557
05/28/2021,40.88125,-73.86071,05.8812.8607
05/30/2021,40.834236,-73.90524,05.8342.9052
06/03/2021,40.703915,-73.9409,06.7039.9409
06/04/2021,40.803486,-73.87405,06.8034.8740
06/02/2021,40.868473,-73.92404,06.8684.9240
06/04/2021,40.88473,-73.81571,06.8847.8157
06/02/2021,40.700516,-73.89838,06.7005.8983
06/04/2021,40.6026,-74.01491,06.6026.0149
06/03/2021,40.709473,-73.96088,06.7094.9608
06/02/2021,40.711227,-73.72826,06.7112.7282
06/03/2021,40.815975,-73.94322,06.8159.9432
05/29/2021,40.661583,-73.993195,05.6615.9931
06/03/2021,40.757698,-73.9694,06.7576.9694
06/04/2021,40.700005,-73.7547,06.7000.7547
05/29/2021,40.693005,-73.789856,05.6930.7898
06/04/2021,40.650944,-73.905975,06.6509.9059
06/03/2021,40.668648,-73.92835,06.6686.9283
06/02/2021,40.698757,-73.89291,06.6987.8929
06/02/2021,40.821262,-73.94608,06.8212.9460
06/04/2021,40.76778,-73.90542,06.7677.9054
05/31/2021,40.733154,-73.87056,05.7331.8705
06/04/2021,40.65605,-73.92361,06.6560.9236
06/04/2021,40.69078,-73.72728,06.6907.7272
05/27/2021,40.68936,-73.92315,05.6893.9231
06/03/2021,40.711227,-73.72826,06.7112.7282
05/21/2021,40.76163,-73.959015,05.7616.9590
06/02/2021,40.756763,-73.96716,06.7567.9671
10/04/2021,40.616283,-74.026115,10.6162.0261
06/02/2021,40.738064,-73.88645,06.7380.8864
06/03/2021,40.642406,-73.989265,06.6424.9892
06/02/2021,40.697823,-73.76799,06.6978.7679
05/27/2021,40.768616,-73.92508,05.7686.9250
06/02/2021,40.834774,-73.92527,06.8347.9252
06/01/2021,40.735043,-73.767105,06.7350.7671
06/02/2021,40.579197,-73.98195,06.5791.9819
06/02/2021,40.61384,-73.981445,06.6138.9814
06/02/2021,40.608498,-73.958916,06.6084.9589
06/04/2021,40.837025,-73.906906,06.8370.9069
06/02/2021,40.731777,-73.77011,06.7317.7701
06/02/2021,40.734604,-73.864784,06.7346.8647
06/02/2021,40.700924,-73.96308,06.7009.9630
05/31/2021,40.62291,-74.132065,05.6229.1320
05/16/2021,40.70823,-73.9105,05.7082.9105
06/04/2021,40.728363,-73.88449,06.7283.8844
06/02/2021,40.697556,-73.852776,06.6975.8527
06/02/2021,40.663654,-73.93551,06.6636.9355
06/04/2021,40.715343,-73.74845,06.7153.7484
06/02/2021,40.75831,-73.96294,06.7583.9629
06/02/2021,40.7599,-73.98043,06.7599.9804
06/02/2021,40.725388,-73.90884,06.7253.9088
06/03/2021,40.80536,-73.96359,06.8053.9635
06/04/2021,40.63003,-74.140175,06.6300.1401
06/02/2021,40.64367,-74.015495,06.6436.0154
06/03/2021,40.60968,-73.99298,06.6096.9929
06/03/2021,40.772945,-73.91899,06.7729.9189
06/04/2021,40.693798,-73.96272,06.6937.9627
05/27/2021,40.679585,-73.96507,05.6795.9650
06/03/2021,40.76177,-73.979065,06.7617.9790
06/03/2021,40.605568,-74.03118,06.6055.0311
06/03/2021,40.727844,-73.98223,06.7278.9822
06/03/2021,40.813946,-73.93675,06.8139.9367
06/04/2021,40.713253,-73.94419,06.7132.9441
04/29/2021,40.716194,-73.996086,04.7161.9960
06/03/2021,40.702545,-73.89804,06.7025.8980
06/02/2021,40.653805,-73.93061,06.6538.9306
06/03/2021,40.696846,-73.961754,06.6968.9617
06/02/2021,40.621464,-74.006226,06.6214.0062
06/03/2021,40.736984,-73.71001,06.7369.7100
06/04/2021,40.65217,-73.96141,06.6521.9614
06/04/2021,40.758377,-73.994385,06.7583.9943
06/03/2021,40.76154,-73.9556,06.7615.9556
06/03/2021,40.841957,-73.85794,06.8419.8579
06/03/2021,40.71995,-73.8089,06.7199.8089
06/02/2021,0.0,0.0,06
06/04/2021,40.63656,-74.16357,06.6365.1635
06/02/2021,40.766666,-73.9304,06.7666.9304
06/03/2021,40.824783,-73.9084,06.8247.9084
06/02/2021,40.690918,-73.7623,06.6909.7623
06/02/2021,40.595966,-74.08715,06.5959.0871
06/02/2021,40.68004,-73.92604,06.6800.9260
06/03/2021,40.708725,-73.81006,06.7087.8100
06/04/2021,40.777023,-73.96394,06.7770.9639
06/02/2021,40.835724,-73.92129,06.8357.9212
06/03/2021,40.85429,-73.90027,06.8542.9002
06/02/2021,40.834976,-73.86405,06.8349.8640
06/04/2021,40.63082,-73.88636,06.6308.8863
06/03/2021,40.742096,-73.86748,06.7420.8674
06/04/2021,40.81963,-73.946075,06.8196.9460
06/03/2021,40.63066,-74.03107,06.6306.0310
06/01/2021,40.840748,-73.93545,06.8407.9354
06/02/2021,40.7568,-73.98085,06.7568.9808
06/03/2021,40.657803,-73.90868,06.6578.9086
10/02/2021,40.683228,-73.907135,10.6832.9071
06/04/2021,40.760113,-73.87768,06.7601.8776
06/04/2021,40.69168,-73.999344,06.6916.9993
06/03/2021,40.829533,-73.84733,06.8295.8473
06/03/2021,40.865532,-73.86238,06.8655.8623
06/02/2021,40.8327,-73.950226,06.8327.9502
06/02/2021,40.878807,-73.86388,06.8788.8638
06/02/2021,40.611584,-73.95374,06.6115.9537
06/04/2021,40.687344,-73.97985,06.6873.9798
06/02/2021,40.71469,-73.942696,06.7146.9426
06/04/2021,40.659107,-73.923225,06.6591.9232
06/03/2021,40.691936,-73.919685,06.6919.9196
06/04/2021,40.596626,-74.162186,06.5966.1621
06/04/2021,40.748302,-73.97835,06.7483.9783
06/02/2021,40.651974,-73.86542,06.6519.8654
06/03/2021,40.86553,-73.86056,06.8655.8605
06/04/2021,40.65492,-73.92101,06.6549.9210
06/02/2021,40.67638,-73.911736,06.6763.9117
06/03/2021,40.596294,-74.09491,06.5962.0949
06/04/2021,40.783897,-73.97407,06.7838.9740
05/29/2021,40.77543,-73.98398,05.7754.9839
06/02/2021,40.767963,-73.91169,06.7679.9116
06/02/2021,40.71512,-73.77358,06.7151.7735
06/04/2021,40.8354,-73.9488,06.8354.9488
06/03/2021,40.83639,-73.88485,06.8363.8848
06/04/2021,40.796528,-73.97412,06.7965.9741
06/02/2021,40.634506,-73.949455,06.6345.9494
05/03/2021,40.724136,-73.992615,05.7241.9926
03/24/2021,40.672516,-73.93356,03.6725.9335
06/03/2021,40.660435,-73.94542,06.6604.9454
06/04/2021,40.766624,-73.98179,06.7666.9817
06/03/2021,40.607174,-73.930984,06.6071.9309
06/02/2021,40.71865,-73.813644,06.7186.8136
06/04/2021,40.628998,-73.95703,06.6289.9570
06/04/2021,40.820004,-73.95888,06.8200.9588
05/03/2021,40.67672,-73.94708,05.6767.9470
06/03/2021,40.67066,-73.957985,06.6706.9579
06/03/2021,40.821075,-73.89286,06.8210.8928
06/02/2021,40.69103,-73.78079,06.6910.7807
06/03/2021,40.7773,-73.99034,06.7773.9903
06/04/2021,40.665257,-73.739555,06.6652.7395
06/03/2021,40.856956,-73.88209,06.8569.8820
06/01/2021,40.609463,-74.00632,06.6094.0063
06/01/2021,40.67868,-73.799706,06.6786.7997
06/03/2021,40.75066,-73.987785,06.7506.9877
05/30/2021,40.824135,-73.89295,05.8241.8929
04/30/2021,40.732094,-73.81298,04.7320.8129
10/01/2021,40.824265,-73.94087,10.8242.9408
06/02/2021,40.694576,-73.95615,06.6945.9561
06/02/2021,40.606693,-74.08371,06.6066.0837
06/02/2021,40.655376,-73.96058,06.6553.9605
06/03/2021,40.834114,-73.86327,06.8341.8632
06/04/2021,40.683388,-74.00168,06.6833.0016
06/02/2021,40.78094,-73.96117,06.7809.9611
06/02/2021,40.636574,-74.019196,06.6365.0191
10/04/2021,40.807186,-73.924286,10.8071.9242
06/02/2021,40.661953,-73.731155,06.6619.7311
06/03/2021,40.87823,-73.864395,06.8782.8643
06/02/2021,40.679237,-73.9836,06.6792.9836
06/04/2021,40.821327,-73.86608,06.8213.8660
05/30/2021,40.66982,-73.917114,05.6698.9171
06/02/2021,40.667313,-73.73926,06.6673.7392
06/02/2021,40.728962,-73.85523,06.7289.8552
06/02/2021,40.67058,-73.93096,06.6705.9309
06/03/2021,40.87294,-73.88534,06.8729.8853
05/19/2021,40.83988,-73.916794,05.8398.9167
06/04/2021,40.748722,-73.75776,06.7487.7577
06/04/2021,40.751034,-73.85499,06.7510.8549
05/31/2021,40.68085,-73.79907,05.6808.7990
06/04/2021,40.594593,-73.99551,06.5945.9955
10/04/2021,40.84506,-73.916855,10.8450.9168
06/02/2021,40.753788,-73.744286,06.7537.7442
06/03/2021,40.82523,-73.94761,06.8252.9476
06/02/2021,40.775936,-73.90094,06.7759.9009
06/02/2021,40.85045,-73.93667,06.8504.9366
06/02/2021,40.71756,-73.9051,06.7175.9051
06/02/2021,40.753323,-73.868706,06.7533.8687
06/02/2021,40.578682,-74.00595,06.5786.0059
06/04/2021,40.759514,-73.99926,06.7595.9992
06/02/2021,40.622692,-73.933105,06.6226.9331
